stream1_rank,gene_name,slope_MIA,slope_saline,slope_divergence,R2_MIA,R2_saline,R2_divergence,log2FC_E12.5,log2FC_E14.5,log2FC_E17.5,log2FC_P0,max_abs_log2FC,stream1_score
12,Neurod4,-0.0823190235477851,-0.1244648843140768,0.0421458607662917,0.6957633253221713,0.987587671224266,,-1.063216546308784,-0.3863227325548943,-1.2976513907474918,0.0350217210119829,1.2976513907474918,0.05469063483762857
13,Col1a1,-0.0950402382563982,-0.1231354373437957,0.0280951990873975,0.3720426252579242,0.3515987167575964,,-0.6085994164777903,1.893517756369495,-0.1829989536150658,0.9570690090298604,1.893517756369495,0.0531987583407232
14,Zic4,-0.0724231299637944,-0.119126128270029,0.0467029983062346,0.7285917780012499,0.9520723002669372,,-0.232979294023373,0.2768531019456041,-1.10263140596037,0.8446912866881734,1.10263140596037,0.05149619268496823
15,2810417H13Rik,-0.1317710143102238,-0.1645513925358462,0.0327803782256224,0.6689653082340052,0.9728117770553426,,-0.2341248516146379,-0.762949085347914,-1.511061470475678,0.1299824190475847,1.511061470475678,0.04953316652435788
16,Mis18bp1,-0.089688938077483,-0.1205069760954193,0.0308180380179363,0.3820433221438079,0.8712042526103593,,-0.4044211254320511,-0.2765718259620554,-1.527838704361572,0.1842094531516754,1.527838704361572,0.04708499127628946
17,E2f2,-0.1200034351645688,-0.1511878090137132,0.0311843738491444,0.6346525687693396,0.9614071028998789,,-0.2337983948914432,-0.335614932975121,-1.4722670538273006,0.2650888932725397,1.4722670538273006,0.04591172621232894
18,Col3a1,-0.0952114577149792,-0.1262774534102141,0.0310659956952348,0.4406380390086751,0.4550445170055761,,-0.9933294469633968,1.4728321026511022,-0.3158932360156845,0.6382149115114001,1.4728321026511022,0.04575499576076276
19,Mcm10,-0.1253659506600585,-0.1567229672683509,0.0313570166082924,0.6240869855587019,0.95452232053163,,-0.1216739753756038,-0.4197930064311797,-1.446347161420772,0.2985873877139862,1.446347161420772,0.04535313196202771
20,Slc2a1,-0.0971328335507258,-0.0666690093326838,-0.030463824218042,0.5208985392649201,0.8025049398829771,,1.4822652318975806,0.2098807012635654,-0.2892258548818677,0.2379371375140429,1.4822652318975806,0.04515546746904316
21,Spc25,-0.115651100931602,-0.1454400419731191,0.029788941041517,0.6580741898560676,0.9908168362535174,,-0.0905892686423687,-0.7938667047481818,-1.5134805592918894,0.1344411124246069,1.5134805592918894,0.04508498314822827
22,Ankrd37,-0.052155465039378,-0.0223495367415875,-0.0298059282977905,0.4320555061906592,0.3058447236392271,,1.5115883774005103,-0.183371897365687,0.3670853865398226,0.1663220197465711,1.5115883774005103,0.0450542947925731
23,Cdca5,-0.1184100847004523,-0.1500042322487078,0.0315941475482555,0.6605787241278079,0.9602505521067016,,-0.2242511340607317,-0.6821304296944138,-1.3963196074010829,0.1511186202835014,1.3963196074010829,0.04411552770075201
24,Hells,-0.1204110595033091,-0.1514948481358206,0.0310837886325114,0.5508206744000907,0.9166684082119412,,-0.2177051162842207,-0.5222719378452619,-1.4144911985229314,0.2043648899682628,1.4144911985229314,0.043967745437434515
25,Rmi2,-0.1072727551766535,-0.1461243034554146,0.038851548278761,0.8569912809719072,0.9461012845401386,,-0.7920353818875099,-0.589484051213135,-1.124262724803734,0.0493377415299009,1.124262724803734,0.04367934753072367
26,Otx2,-0.1377437774386679,-0.1682198878209,0.0304761103822321,0.6347021419183709,0.8963214349736954,,-0.222367405161208,0.1587568044597843,-1.4248507865321436,0.4506505073927688,1.4248507865321436,0.043423909848563834
27,Esco2,-0.0940669841773508,-0.1264816455073224,0.0324146613299716,0.515041851060996,0.9059493708958736,,-0.4281650045680149,-0.4521333858662837,-1.3340988920782346,0.1512290282757636,1.3340988920782346,0.04324436376740631
28,Nhlh1,-0.2313241065435732,-0.2505076898976521,0.0191835833540789,0.871659391607065,0.9941572152833668,,-0.3007271991138397,-0.615470266989977,-2.1935800074689475,-0.1777925116652109,2.1935800074689475,0.042080724917121566
29,Grem2,0.0780825380839414,0.1180347906146613,-0.0399522525307198,0.7739318137105251,0.9951893147792238,,0.6979156952866266,0.3391062550104191,1.0526611800195775,-0.224178416571657,1.0526611800195775,0.04205618529342766
30,Kcne3,-0.0730835466112254,-0.0420663158082693,-0.0310172308029561,0.3939100769775876,0.7428909446278624,,1.354492759986294,-0.1380767554078601,-0.0858101114122237,0.0397151773224581,1.354492759986294,0.0420126145574279
31,Spdl1,-0.1093272295995272,-0.1391243704052422,0.0297971408057149,0.675373534189291,0.9769857290683528,,-0.2715370046893344,-0.4871699095120866,-1.3847204499140553,0.1650391723594551,1.3847204499140553,0.041260710222641994
32,Ncapg,-0.1265153820937528,-0.1530169691080084,0.0265015870142556,0.601503237867164,0.9762026626286814,,0.0848944311804273,-0.53721858924485,-1.5497460719969651,0.2580915841179196,1.5497460719969651,0.041070730377028394
33,Mir6935,-0.0364173377634179,-0.0031516613208257,-0.0332656764425921,0.3097698992729187,0.7358014707540739,,1.2342005614663931,0.1260001984397769,-0.105605465455046,0.0293247707156878,1.2342005614663931,0.04105651654300654
34,Necab1,0.1857990952580159,0.2139485317312375,-0.0281494364732215,0.6971811892106468,0.9155549385059112,,0.1900859040740333,0.4791154516805714,1.4546718601291724,-0.1731517032948737,1.4546718601291724,0.04094819311608909
35,Kif20a,-0.1277655493408611,-0.1549372030438227,0.0271716537029615,0.6532331642510634,0.9604119931720672,,-0.1969350188494374,-0.452783561994544,-1.500520741707029,0.1562070273482232,1.500520741707029,0.04077162996777433
36,8430408G22Rik,-0.0579430769813693,-0.0370452196595366,-0.0208978573218327,0.3758792642078721,0.767183738354395,,1.9490480973627655,0.0382765197984806,0.3153025834709024,0.6640547566475423,1.9490480973627655,0.040730929052076564
37,Ppp1r3g,-0.0629664471944293,-0.0351440554063462,-0.027822391788083,0.3144426635385292,0.772191206193336,,1.4571053821726156,-0.2675876354458116,-0.2982076332744812,0.0937010297099266,1.4571053821726156,0.04054015681933092
38,Kif15,-0.1324663570609074,-0.1568195976230169,0.0243532405621095,0.5954822576793339,0.9561333425028128,,-0.0819207608079935,-0.4470265594547989,-1.6013589011780072,0.1553569049225612,1.6013589011780072,0.038998278546663344
39,Asf1b,-0.1235822850222014,-0.1526441644327916,0.0290618794105901,0.7033145991294218,0.9339177651632108,,-0.3622245445437587,-0.5274356546667768,-1.3392251063780003,0.0892880285552595,1.3392251063780003,0.03892039854519214
40,Ttk,-0.1067363391890484,-0.133900460314585,0.0271641211255366,0.6150213884455292,0.97585277126075,,-0.1827823922313338,-0.4726036718005679,-1.4170990759209865,0.1624686275996905,1.4170990759209865,0.038494250945203666
41,Dbx1,-0.1237493582897503,-0.1570081735615937,0.0332588152718433,0.5913274980704462,0.5730675297752066,,-1.1539731657038657,-0.0351261021145403,-0.2628084938084971,0.02034729490791,1.1539731657038657,0.03837978034680909
42,Ndc80,-0.1070538773939414,-0.1337297416536958,0.0266758642597543,0.6538187392895431,0.9801751862986864,,-0.2591142349957027,-0.5841657980007026,-1.4134731678413004,0.0688214063567431,1.4134731678413004,0.037705618360139435
43,Kcnj2,0.0711685443310208,0.0992804938257328,-0.0281119494947119,0.8102104900573387,0.9809060466969182,,0.711018817014282,0.3637818737610033,1.322328324135467,0.0535726060792059,1.322328324135467,0.03717322706352328
44,Brca1,-0.1116344153146562,-0.1399533793755326,0.0283189640608763,0.6773611207369467,0.9638692731287548,,-0.3832353641476473,-0.3344254804835116,-1.3052152242738038,0.1397376872145667,1.3052152242738038,0.03696234302791845
45,Plk1,-0.1370008012172504,-0.1590185802050095,0.0220177789877591,0.6331050846931141,0.9363357516896385,,-0.1030790651286558,-0.4161381205647019,-1.658228794672335,0.1040393283492241,1.658228794672335,0.03651051511223363
46,E330013P04Rik,-0.1302788136514116,-0.1615017039478156,0.031222890296404,0.8429961610891855,0.9637896755844853,,-0.923295312686506,-0.2796648777206927,-1.168280402387056,-0.0604936180081488,1.168280402387056,0.03647709083916978
47,Esm1,-0.0554959877215645,-0.0287535641567815,-0.0267424235647829,0.3364225518899965,0.7172529521541657,,1.353756598512063,0.2150192367673597,-0.1367207589607658,0.2580245380306207,1.353756598512063,0.03620273236102933
48,Chek1,-0.0946719490431154,-0.1254739929031006,0.0308020438599852,0.5147344691426639,0.9012128280432984,,-0.2314669491764899,-0.5534579621174559,-1.1712246318501387,0.1979509882918001,1.1712246318501387,0.03607611248014299
49,6330403A02Rik,0.1938667893039295,0.216244427282475,-0.0223776379785455,0.5569845736547097,0.8423424842074466,,-0.2076674510793488,0.4363051232679648,1.5962096746350196,-0.2756868084244668,1.5962096746350196,0.03571940223683437
50,Dhfr,-0.0960565044834006,-0.1248111703869218,0.0287546659035211,0.6634229224489548,0.9532373283536628,,-0.4590252208344117,-0.5920446971744091,-1.2295818834990075,0.0145099406730441,1.2295818834990075,0.03535621626103617
51,Shcbp1,-0.1021240819645632,-0.1291314119828225,0.0270073300182593,0.5200621903612086,0.9252207460318772,,-0.0843508548275956,-0.500119922583116,-1.305904335773685,0.2102562681593494,1.305904335773685,0.035268989368515614
